timestamp,gpu_temp,gpu_power,vram_pct,gpu_pct,ram_used_gb,ram_free_gb
01:32:23,27.0,13.067,N/A,65,15,16
01:32:53,27.0,13.05,N/A,65,15,16
01:33:23,27.0,13.085,N/A,65,15,16
01:33:53,27.0,13.07,N/A,65,15,16
01:34:23,27.0,13.078,N/A,65,15,16
01:34:53,27.0,13.069,N/A,65,15,16
01:35:23,27.0,14.002,N/A,65,15,16
01:35:53,27.0,12.094,N/A,65,15,16
01:36:23,27.0,13.046,N/A,65,15,16
01:36:53,27.0,13.027,N/A,65,15,16
01:37:23,27.0,13.07,N/A,65,15,16
01:37:54,26.0,13.09,N/A,65,15,16
01:38:24,26.0,13.057,N/A,65,15,16
01:38:54,26.0,13.069,N/A,65,15,16
01:39:24,27.0,13.044,N/A,65,15,16
01:39:54,27.0,14.026,N/A,65,15,16
01:40:24,26.0,13.017,N/A,65,15,16
01:40:54,27.0,13.053,N/A,65,15,16
01:41:24,26.0,14.006,N/A,65,15,16
01:41:54,26.0,13.047,N/A,65,15,16
01:42:24,27.0,13.047,N/A,65,15,16
01:42:54,27.0,13.083,N/A,65,15,16
01:43:25,27.0,13.036,N/A,65,15,16
01:43:55,27.0,13.082,N/A,65,15,16
01:44:25,27.0,13.097,N/A,65,15,16
01:44:55,27.0,14.079,N/A,65,15,16
01:45:25,26.0,14.066,N/A,65,15,16
01:45:55,27.0,13.085,N/A,65,15,16
01:46:25,26.0,14.019,N/A,65,15,16
01:46:55,27.0,13.073,N/A,65,15,16
01:47:25,27.0,13.071,N/A,65,15,16
01:47:55,26.0,14.012,N/A,65,15,16
01:48:25,27.0,14.007,N/A,65,15,16
01:48:55,26.0,13.037,N/A,65,15,16
01:49:26,26.0,13.056,N/A,65,15,16
01:49:56,27.0,15.017,N/A,65,15,16
01:50:26,27.0,13.002,N/A,65,15,16
01:50:56,27.0,14.005,N/A,65,15,16
01:51:26,26.0,13.027,N/A,65,15,16
01:51:56,27.0,13.093,N/A,65,15,16
01:52:26,27.0,13.09,N/A,65,15,16
01:52:56,27.0,14.006,N/A,65,15,16
01:53:26,26.0,13.088,N/A,65,15,16
01:53:56,27.0,14.068,N/A,65,15,16
01:54:26,27.0,13.093,N/A,65,15,16
01:54:57,27.0,13.074,N/A,65,15,16
01:55:27,27.0,14.087,N/A,65,15,16
01:55:57,27.0,14.004,N/A,65,15,16
01:56:27,27.0,14.012,N/A,65,15,16
01:56:57,27.0,13.015,N/A,65,15,16
01:57:27,27.0,13.002,N/A,65,15,16
01:57:57,26.0,13.022,N/A,65,15,16
01:58:27,27.0,13.066,N/A,65,15,16
01:58:57,27.0,14.008,N/A,65,15,16
01:59:27,27.0,14.056,N/A,65,15,16
01:59:57,27.0,14.002,N/A,65,15,16
02:00:28,27.0,13.087,N/A,65,15,16
02:00:58,27.0,14.012,N/A,65,15,16
02:01:28,27.0,13.04,N/A,65,15,16
02:01:58,26.0,14.026,N/A,65,15,16
02:02:28,27.0,13.0,N/A,65,15,16
02:02:58,26.0,13.092,N/A,65,15,16
02:03:28,26.0,13.053,N/A,65,15,16
02:03:58,27.0,13.098,N/A,65,15,16
02:04:28,27.0,14.04,N/A,65,15,16
02:04:58,27.0,14.069,N/A,65,15,16
02:05:28,26.0,14.002,N/A,65,15,16
02:05:59,27.0,13.025,N/A,65,15,16
02:06:29,27.0,13.092,N/A,65,15,16
02:06:59,27.0,14.069,N/A,65,15,16
02:07:29,27.0,14.028,N/A,65,15,16
02:07:59,26.0,13.085,N/A,65,15,16
02:08:29,27.0,13.092,N/A,65,15,16
02:08:59,27.0,13.065,N/A,65,15,16
02:09:29,27.0,13.059,N/A,65,15,16
02:09:59,27.0,13.039,N/A,65,15,16
02:10:29,27.0,13.077,N/A,65,15,16
02:10:59,27.0,13.087,N/A,65,15,16
02:11:29,27.0,14.03,N/A,65,15,16
02:12:00,27.0,13.098,N/A,65,15,16
02:12:30,27.0,13.028,N/A,65,15,16
02:13:00,27.0,15.032,N/A,65,15,16
02:13:30,26.0,13.042,N/A,65,15,16
02:14:00,27.0,13.09,N/A,65,15,16
02:14:30,26.0,13.069,N/A,65,15,16
02:15:00,27.0,13.044,N/A,65,15,16
02:15:30,27.0,14.043,N/A,65,15,16
02:16:00,27.0,13.077,N/A,65,15,16
02:16:30,27.0,13.067,N/A,65,15,16
02:17:00,27.0,14.005,N/A,65,15,16
02:17:31,27.0,14.005,N/A,65,15,16
02:18:01,27.0,13.047,N/A,65,15,16
02:18:31,27.0,13.01,N/A,65,15,16
02:19:01,26.0,13.072,N/A,65,15,16
02:19:31,27.0,13.088,N/A,65,15,16
02:20:01,27.0,13.082,N/A,65,15,16
02:20:31,27.0,13.076,N/A,65,15,16
02:21:01,27.0,14.015,N/A,65,15,16
02:21:31,27.0,13.081,N/A,65,15,16
02:22:01,27.0,13.082,N/A,65,15,16
02:22:31,26.0,13.071,N/A,65,15,16
02:23:02,27.0,13.049,N/A,65,15,16
02:23:32,27.0,14.012,N/A,65,15,16
02:24:02,27.0,14.003,N/A,65,15,16
02:24:32,27.0,13.084,N/A,65,15,16
02:25:02,27.0,13.095,N/A,65,15,16
02:25:32,27.0,14.006,N/A,65,15,16
02:26:02,26.0,13.093,N/A,65,15,16
02:26:32,26.0,13.022,N/A,65,15,16
02:27:02,27.0,13.091,N/A,65,15,16
02:27:32,27.0,13.019,N/A,65,15,16
02:28:02,26.0,14.034,N/A,65,15,16
02:28:33,26.0,13.035,N/A,65,15,16
02:29:03,27.0,13.097,N/A,65,15,16
02:29:33,27.0,14.024,N/A,65,15,16
02:30:03,27.0,13.054,N/A,65,15,16
02:30:33,26.0,13.037,N/A,65,15,16
02:31:03,26.0,13.029,N/A,65,15,16
02:31:33,26.0,12.086,N/A,65,15,16
02:32:03,26.0,13.075,N/A,65,15,16
02:32:33,27.0,13.063,N/A,65,15,16
02:33:03,27.0,13.079,N/A,65,15,16
02:33:33,27.0,13.089,N/A,65,15,16
02:34:04,26.0,13.049,N/A,65,15,16
02:34:34,26.0,13.077,N/A,65,15,16
02:35:04,27.0,13.043,N/A,65,15,16
02:35:34,26.0,13.074,N/A,65,15,16
02:36:04,26.0,13.083,N/A,65,15,16
02:36:34,27.0,14.05,N/A,65,15,16
02:37:04,26.0,14.08,N/A,65,15,16
02:37:34,27.0,14.027,N/A,65,15,16
02:38:04,27.0,13.018,N/A,65,15,16
02:38:34,26.0,14.084,N/A,65,15,16
02:39:04,26.0,13.022,N/A,65,15,16
02:39:34,26.0,14.022,N/A,65,15,16
02:40:05,27.0,13.042,N/A,65,15,16
02:40:35,26.0,13.075,N/A,65,15,16
02:41:05,27.0,13.047,N/A,65,15,16
02:41:35,27.0,13.055,N/A,65,15,16
02:42:05,26.0,13.042,N/A,65,15,16
02:42:35,26.0,13.095,N/A,65,15,16
02:43:05,26.0,13.007,N/A,65,15,16
02:43:35,27.0,13.081,N/A,65,15,16
02:44:05,26.0,12.089,N/A,65,15,16
02:44:35,26.0,13.058,N/A,65,15,16
02:45:05,26.0,14.049,N/A,65,15,16
02:45:36,27.0,14.022,N/A,65,15,16
02:46:06,26.0,14.036,N/A,65,15,16
02:46:36,27.0,13.016,N/A,65,15,16
02:47:06,27.0,14.016,N/A,65,15,16
02:47:36,27.0,14.032,N/A,65,15,16
02:48:06,26.0,14.011,N/A,65,15,16
02:48:36,27.0,13.076,N/A,65,15,16
02:49:06,26.0,14.001,N/A,65,15,16
02:49:36,27.0,14.028,N/A,65,15,16
02:50:06,26.0,14.02,N/A,65,15,16
02:50:36,26.0,12.067,N/A,65,15,16
02:51:07,26.0,13.099,N/A,65,15,16
02:51:37,27.0,14.046,N/A,65,15,16
02:52:07,26.0,13.093,N/A,65,15,16
02:52:37,26.0,13.039,N/A,65,15,16
02:53:07,27.0,14.004,N/A,65,15,16
02:53:37,27.0,13.025,N/A,65,15,16
02:54:07,26.0,13.089,N/A,65,15,16
02:54:37,26.0,13.017,N/A,65,15,16
02:55:07,27.0,14.039,N/A,65,15,16
02:55:37,27.0,14.019,N/A,65,15,16
02:56:07,27.0,14.036,N/A,65,15,16
02:56:38,26.0,13.04,N/A,65,15,16
02:57:08,26.0,13.059,N/A,65,15,16
02:57:38,27.0,14.024,N/A,65,15,16
02:58:08,27.0,14.006,N/A,65,15,16
02:58:38,26.0,13.067,N/A,65,15,16
02:59:08,27.0,14.03,N/A,65,15,16
02:59:38,27.0,13.023,N/A,65,15,16
03:00:08,27.0,14.001,N/A,65,15,16
03:00:38,27.0,13.064,N/A,65,15,16
03:01:08,26.0,13.039,N/A,65,15,16
03:01:38,27.0,13.07,N/A,65,15,16
03:02:09,27.0,13.093,N/A,65,15,16
03:02:39,27.0,13.087,N/A,65,15,16
03:03:09,27.0,14.011,N/A,65,15,16
03:03:39,26.0,12.089,N/A,65,15,16
03:04:09,27.0,13.061,N/A,65,15,16
03:04:39,27.0,13.034,N/A,65,15,16
03:05:09,26.0,13.045,N/A,65,15,16
03:05:39,27.0,13.047,N/A,65,15,16
